seqnames	start	end	width	strand
NC_000017.11	59644279	59644279	1	*
NC_000017.11	59644420	59644420	1	*
NC_000017.11	59663968	59663968	1	*
NC_000017.11	59666595	59666595	1	*
NC_000017.11	59666825	59666825	1	*
NC_000017.11	59666872	59666872	1	*
NC_000017.11	59677028	59677028	1	*
NC_000017.11	59677061	59677061	1	*
NC_000017.11	59681369	59681369	1	*
NC_000017.11	59681479	59681479	1	*
NC_000017.11	59682298	59682298	1	*
NC_000017.11	59682779	59682779	1	*
NC_000017.11	59682794	59682794	1	*
NC_000017.11	59683658	59683658	1	*
NC_000017.11	59685223	59685223	1	*
NC_000017.11	59685644	59685644	1	*
NC_000017.11	59685703	59685703	1	*
NC_000017.11	59685809	59685809	1	*
NC_000017.11	59697655	59697655	1	*
NC_000017.11	59697725	59697725	1	*
NC_000017.11	60656791	60656791	1	*
NC_000017.11	60656802	60656802	1	*
NC_000017.11	60662996	60662996	1	*
NC_000017.11	60663001	60663001	1	*
NC_000017.11	60663014	60663014	1	*
NC_000017.11	60663015	60663015	1	*
NC_000017.11	60663160	60663160	1	*
NC_000017.11	60679530	60679530	1	*
NC_000017.11	60889759	60889759	1	*
NC_000017.11	60990206	60990206	1	*
NC_000017.11	61034683	61034683	1	*
NC_000017.11	61034712	61034712	1	*
NC_000017.11	61038032	61038032	1	*
NC_000017.11	61400235	61400235	1	*
NC_000017.11	61456554	61456554	1	*
NC_000017.11	61456674	61456674	1	*
NC_000017.11	61457632	61457632	1	*
NC_000017.11	61465876	61465876	1	*
NC_000017.11	61465916	61465916	1	*
NC_000017.11	61467510	61467510	1	*
NC_000017.11	61467658	61467658	1	*
NC_000017.11	61478780	61478780	1	*
NC_000017.11	61479921	61479921	1	*
NC_000017.11	61479926	61479926	1	*
NC_000017.11	61479959	61479959	1	*
NC_000017.11	61480283	61480283	1	*
NC_000017.11	61480316	61480316	1	*
NC_000017.11	61480320	61480320	1	*
NC_000017.11	61480320	61480320	1	*
NC_000017.11	61482932	61482932	1	*
NC_000017.11	61483454	61483454	1	*
NC_000017.11	61483470	61483470	1	*
NC_000017.11	61685835	61685835	1	*
NC_000017.11	61685842	61685842	1	*
NC_000017.11	61685874	61685874	1	*
NC_000017.11	61685902	61685902	1	*
NC_000017.11	61685908	61685908	1	*
NC_000017.11	61685911	61685911	1	*
NC_000017.11	61685929	61685929	1	*
NC_000017.11	61685952	61685952	1	*
NC_000017.11	61685952	61685952	1	*
NC_000017.11	61685971	61685971	1	*
NC_000017.11	61685976	61685976	1	*
NC_000017.11	61685978	61685978	1	*
NC_000017.11	61685978	61685978	1	*
NC_000017.11	61686025	61686025	1	*
NC_000017.11	61686034	61686034	1	*
NC_000017.11	61686076	61686076	1	*
NC_000017.11	61686085	61686085	1	*
NC_000017.11	61686126	61686126	1	*
NC_000017.11	61686136	61686136	1	*
NC_000017.11	61686142	61686142	1	*
NC_000017.11	61686145	61686145	1	*
NC_000017.11	61686152	61686152	1	*
NC_000017.11	61686166	61686166	1	*
NC_000017.11	61693437	61693437	1	*
NC_000017.11	61693488	61693488	1	*
NC_000017.11	61693489	61693489	1	*
NC_000017.11	61693513	61693513	1	*
NC_000017.11	61715964	61715964	1	*
NC_000017.11	61715985	61715985	1	*
NC_000017.11	61715992	61715992	1	*
NC_000017.11	61715995	61715995	1	*
NC_000017.11	61715996	61715996	1	*
NC_000017.11	61716000	61716000	1	*
NC_000017.11	61716029	61716029	1	*
NC_000017.11	61716043	61716043	1	*
NC_000017.11	61716043	61716043	1	*
NC_000017.11	61716051	61716051	1	*
NC_000017.11	61716054	61716054	1	*
NC_000017.11	61716060	61716060	1	*
NC_000017.11	61743015	61743015	1	*
NC_000017.11	61743077	61743077	1	*
NC_000017.11	61743135	61743135	1	*
NC_000017.11	61743135	61743135	1	*
NC_000017.11	61743135	61743135	1	*
NC_000017.11	61744438	61744438	1	*
NC_000017.11	61744445	61744445	1	*
NC_000017.11	61744460	61744460	1	*
NC_000017.11	61744463	61744463	1	*
NC_000017.11	61744471	61744471	1	*
NC_000017.11	61744476	61744476	1	*
NC_000017.11	61744495	61744495	1	*
NC_000017.11	61744507	61744507	1	*
NC_000017.11	61744547	61744547	1	*
NC_000017.11	61744551	61744551	1	*
NC_000017.11	61744565	61744565	1	*
NC_000017.11	61744566	61744566	1	*
NC_000017.11	61744578	61744578	1	*
NC_000017.11	61744578	61744578	1	*
NC_000017.11	61744587	61744587	1	*
NC_000017.11	61744587	61744587	1	*
NC_000017.11	61744590	61744590	1	*
NC_000017.11	61776403	61776403	1	*
NC_000017.11	61776404	61776404	1	*
NC_000017.11	61776445	61776445	1	*
NC_000017.11	61776481	61776481	1	*
NC_000017.11	61776496	61776496	1	*
NC_000017.11	61776505	61776505	1	*
NC_000017.11	61776532	61776532	1	*
NC_000017.11	61776557	61776557	1	*
NC_000017.11	61776558	61776558	1	*
NC_000017.11	61776563	61776563	1	*
NC_000017.11	61776564	61776564	1	*
NC_000017.11	61780265	61780265	1	*
NC_000017.11	61780296	61780296	1	*
NC_000017.11	61780322	61780322	1	*
NC_000017.11	61780325	61780325	1	*
NC_000017.11	61780346	61780346	1	*
NC_000017.11	61780394	61780394	1	*
NC_000017.11	61780839	61780839	1	*
NC_000017.11	61780858	61780858	1	*
NC_000017.11	61780890	61780890	1	*
NC_000017.11	61780893	61780893	1	*
NC_000017.11	61780895	61780895	1	*
NC_000017.11	61780925	61780925	1	*
NC_000017.11	61780935	61780935	1	*
NC_000017.11	61780940	61780940	1	*
NC_000017.11	61780960	61780960	1	*
NC_000017.11	61780961	61780961	1	*
NC_000017.11	61780966	61780966	1	*
NC_000017.11	61780974	61780974	1	*
NC_000017.11	61784265	61784265	1	*
NC_000017.11	61784280	61784280	1	*
NC_000017.11	61784313	61784313	1	*
NC_000017.11	61784316	61784316	1	*
NC_000017.11	61784364	61784364	1	*
NC_000017.11	61784367	61784367	1	*
NC_000017.11	61784394	61784394	1	*
NC_000017.11	61784403	61784403	1	*
NC_000017.11	61784424	61784424	1	*
NC_000017.11	61784425	61784425	1	*
NC_000017.11	61784426	61784426	1	*
NC_000017.11	61793594	61793594	1	*
NC_000017.11	61793599	61793599	1	*
NC_000017.11	61793656	61793656	1	*
NC_000017.11	61793666	61793666	1	*
NC_000017.11	61793667	61793667	1	*
NC_000017.11	61793686	61793686	1	*
NC_000017.11	61793687	61793687	1	*
NC_000017.11	61793698	61793698	1	*
NC_000017.11	61793705	61793705	1	*
NC_000017.11	61793710	61793710	1	*
NC_000017.11	61793726	61793726	1	*
NC_000017.11	61793727	61793727	1	*
NC_000017.11	61799099	61799099	1	*
NC_000017.11	61799114	61799114	1	*
NC_000017.11	61799125	61799125	1	*
NC_000017.11	61799146	61799146	1	*
NC_000017.11	61799200	61799200	1	*
NC_000017.11	61799245	61799245	1	*
NC_000017.11	61799278	61799278	1	*
NC_000017.11	61799281	61799281	1	*
NC_000017.11	61799284	61799284	1	*
NC_000017.11	61801267	61801267	1	*
NC_000017.11	61801286	61801286	1	*
NC_000017.11	61801286	61801286	1	*
NC_000017.11	61801315	61801315	1	*
NC_000017.11	61801324	61801324	1	*
NC_000017.11	61801327	61801327	1	*
NC_000017.11	61801348	61801348	1	*
NC_000017.11	61801378	61801378	1	*
NC_000017.11	61801388	61801388	1	*
NC_000017.11	61801389	61801389	1	*
NC_000017.11	61801408	61801408	1	*
NC_000017.11	61801417	61801417	1	*
NC_000017.11	61801429	61801429	1	*
NC_000017.11	61801454	61801454	1	*
NC_000017.11	61801454	61801454	1	*
NC_000017.11	61808466	61808466	1	*
NC_000017.11	61808579	61808579	1	*
NC_000017.11	61808581	61808581	1	*
NC_000017.11	61808613	61808613	1	*
NC_000017.11	61808620	61808620	1	*
NC_000017.11	61808634	61808634	1	*
NC_000017.11	61808685	61808685	1	*
NC_000017.11	61808706	61808706	1	*
NC_000017.11	61808718	61808718	1	*
NC_000017.11	61808721	61808721	1	*
NC_000017.11	61847100	61847100	1	*
NC_000017.11	61847106	61847106	1	*
NC_000017.11	61847130	61847130	1	*
NC_000017.11	61847160	61847160	1	*
NC_000017.11	61847162	61847162	1	*
NC_000017.11	61847162	61847162	1	*
NC_000017.11	61847180	61847180	1	*
NC_000017.11	61847214	61847214	1	*
NC_000017.11	61847217	61847217	1	*
NC_000017.11	61847221	61847221	1	*
NC_000017.11	61847221	61847221	1	*
NC_000017.11	61847221	61847221	1	*
NC_000017.11	61847222	61847222	1	*
NC_000017.11	61847222	61847222	1	*
NC_000017.11	61847222	61847222	1	*
NC_000017.11	61849128	61849128	1	*
NC_000017.11	61849129	61849129	1	*
NC_000017.11	61849131	61849131	1	*
NC_000017.11	61849134	61849134	1	*
NC_000017.11	61849145	61849145	1	*
NC_000017.11	61849152	61849152	1	*
NC_000017.11	61849167	61849167	1	*
NC_000017.11	61849173	61849173	1	*
NC_000017.11	61849188	61849188	1	*
NC_000017.11	61849195	61849195	1	*
NC_000017.11	61849195	61849195	1	*
NC_000017.11	61849209	61849209	1	*
NC_000017.11	61857061	61857061	1	*
NC_000017.11	61857088	61857088	1	*
NC_000017.11	61857107	61857107	1	*
NC_000017.11	61857123	61857123	1	*
NC_000017.11	61857123	61857123	1	*
NC_000017.11	61857133	61857133	1	*
NC_000017.11	61857162	61857162	1	*
NC_000017.11	61857167	61857167	1	*
NC_000017.11	61857183	61857183	1	*
NC_000017.11	61857186	61857186	1	*
NC_000017.11	61857190	61857190	1	*
NC_000017.11	61859794	61859794	1	*
NC_000017.11	61859808	61859808	1	*
NC_000017.11	61859811	61859811	1	*
NC_000017.11	61859812	61859812	1	*
NC_000017.11	61859813	61859813	1	*
NC_000017.11	61859819	61859819	1	*
NC_000017.11	61859840	61859840	1	*
NC_000017.11	61859868	61859868	1	*
NC_000017.11	61859883	61859883	1	*
NC_000017.11	61859894	61859894	1	*
NC_000017.11	61859898	61859898	1	*
NC_000017.11	61861446	61861446	1	*
NC_000017.11	61861467	61861467	1	*
NC_000017.11	61861474	61861474	1	*
NC_000017.11	61861474	61861474	1	*
NC_000017.11	61861500	61861500	1	*
NC_000017.11	61861516	61861516	1	*
NC_000017.11	61861516	61861516	1	*
NC_000017.11	61861525	61861525	1	*
NC_000017.11	61861526	61861526	1	*
NC_000017.11	61960942	61960942	1	*
NC_000017.11	61968034	61968034	1	*
NC_000017.11	61984818	61984818	1	*
NC_000017.11	61984839	61984839	1	*
NC_000017.11	61984841	61984841	1	*
NC_000017.11	61984853	61984853	1	*
NC_000017.11	62010772	62010772	1	*
NC_000017.11	62011004	62011004	1	*
NC_000017.11	62033889	62033889	1	*
NC_000017.11	62481162	62481162	1	*
NC_000017.11	62522203	62522203	1	*
NC_000017.11	62522231	62522231	1	*
NC_000017.11	62522252	62522252	1	*
NC_000017.11	62523178	62523178	1	*
NC_000017.11	62536170	62536170	1	*
NC_000017.11	62536173	62536173	1	*
NC_000017.11	62560031	62560031	1	*
NC_000017.11	62560072	62560072	1	*
NC_000017.11	62560079	62560079	1	*
NC_000017.11	62565076	62565076	1	*
NC_000017.11	62565138	62565138	1	*
NC_000017.11	62565138	62565138	1	*
NC_000017.11	62573235	62573235	1	*
NC_000017.11	62573368	62573368	1	*
NC_000017.11	62578575	62578575	1	*
NC_000017.11	62580181	62580181	1	*
NC_000017.11	62580190	62580190	1	*
NC_000017.11	62586228	62586228	1	*
NC_000017.11	62596675	62596675	1	*
NC_000017.11	62600686	62600686	1	*
NC_000017.11	62600736	62600736	1	*
NC_000017.11	62600751	62600751	1	*
NC_000017.11	62600821	62600821	1	*
NC_000017.11	62602105	62602105	1	*
NC_000017.11	62608149	62608149	1	*
NC_000017.11	62612419	62612419	1	*
NC_000017.11	63200958	63200958	1	*
NC_000017.11	63314670	63314670	1	*
NC_000017.11	63351380	63351380	1	*
NC_000017.11	63379717	63379717	1	*
NC_000017.11	63379788	63379788	1	*
NC_000017.11	63379827	63379827	1	*
NC_000017.11	63389349	63389349	1	*
NC_000017.11	63405208	63405208	1	*
NC_000017.11	63420429	63420429	1	*
NC_000017.11	63436093	63436093	1	*
NC_000017.11	63437417	63437417	1	*
NC_000017.11	63477096	63477096	1	*
NC_000017.11	63477301	63477301	1	*
NC_000017.11	63477326	63477326	1	*
NC_000017.11	63480474	63480474	1	*
NC_000017.11	63480479	63480479	1	*
NC_000017.11	63482533	63482533	1	*
NC_000017.11	63483172	63483172	1	*
NC_000017.11	63483494	63483494	1	*
NC_000017.11	63483976	63483976	1	*
NC_000017.11	63488713	63488713	1	*
NC_000017.11	63496422	63496422	1	*
NC_000017.11	63601364	63601364	1	*
NC_000017.11	63606346	63606346	1	*
NC_000017.11	63691212	63691212	1	*
NC_000017.11	63704405	63704405	1	*
NC_000017.11	63707249	63707249	1	*
NC_000017.11	63707318	63707318	1	*
NC_000017.11	63707370	63707370	1	*
NC_000017.11	63714025	63714025	1	*
NC_000017.11	63728342	63728342	1	*
NC_000017.11	63752334	63752334	1	*
NC_000017.11	63831110	63831110	1	*
NC_000017.11	63831415	63831415	1	*
NC_000017.11	63831509	63831509	1	*
NC_000017.11	63833309	63833309	1	*
NC_000017.11	63833908	63833908	1	*
NC_000017.11	63835561	63835561	1	*
NC_000017.11	63836978	63836978	1	*
NC_000017.11	63837439	63837439	1	*
NC_000017.11	63917337	63917337	1	*
NC_000017.11	63917755	63917755	1	*
NC_000017.11	63917759	63917759	1	*
NC_000017.11	63917803	63917803	1	*
NC_000017.11	63917909	63917909	1	*
NC_000017.11	63917989	63917989	1	*
NC_000017.11	63918011	63918011	1	*
NC_000017.11	63918012	63918012	1	*
NC_000017.11	63918015	63918015	1	*
NC_000017.11	63918016	63918016	1	*
NC_000017.11	63918016	63918016	1	*
NC_000017.11	63918072	63918072	1	*
NC_000017.11	63918132	63918132	1	*
NC_000017.11	63918135	63918135	1	*
NC_000017.11	63918136	63918136	1	*
NC_000017.11	63918138	63918138	1	*
NC_000017.11	63918458	63918458	1	*
NC_000017.11	63930095	63930095	1	*
NC_000017.11	63930266	63930266	1	*
NC_000017.11	63941169	63941169	1	*
NC_000017.11	63941178	63941178	1	*
NC_000017.11	63941503	63941503	1	*
NC_000017.11	63941506	63941506	1	*
NC_000017.11	63941506	63941506	1	*
NC_000017.11	63941508	63941508	1	*
NC_000017.11	63941517	63941517	1	*
NC_000017.11	63941840	63941840	1	*
NC_000017.11	63941854	63941854	1	*
NC_000017.11	63941855	63941855	1	*
NC_000017.11	63941856	63941856	1	*
NC_000017.11	63941894	63941894	1	*
NC_000017.11	63941900	63941900	1	*
NC_000017.11	63941903	63941903	1	*
NC_000017.11	63941910	63941910	1	*
NC_000017.11	63941918	63941918	1	*
NC_000017.11	63941939	63941939	1	*
NC_000017.11	63941939	63941939	1	*
NC_000017.11	63941940	63941940	1	*
NC_000017.11	63941940	63941940	1	*
NC_000017.11	63941975	63941975	1	*
NC_000017.11	63941982	63941982	1	*
NC_000017.11	63941984	63941984	1	*
NC_000017.11	63943006	63943006	1	*
NC_000017.11	63943017	63943017	1	*
NC_000017.11	63943036	63943036	1	*
NC_000017.11	63943825	63943825	1	*
NC_000017.11	63943826	63943826	1	*
NC_000017.11	63943834	63943834	1	*
NC_000017.11	63943846	63943846	1	*
NC_000017.11	63943846	63943846	1	*
NC_000017.11	63943846	63943846	1	*
NC_000017.11	63944694	63944694	1	*
NC_000017.11	63944708	63944708	1	*
NC_000017.11	63945454	63945454	1	*
NC_000017.11	63945455	63945455	1	*
NC_000017.11	63945602	63945602	1	*
NC_000017.11	63945608	63945608	1	*
NC_000017.11	63945608	63945608	1	*
NC_000017.11	63945614	63945614	1	*
NC_000017.11	63947061	63947061	1	*
NC_000017.11	63947082	63947082	1	*
NC_000017.11	63947091	63947091	1	*
NC_000017.11	63948033	63948033	1	*
NC_000017.11	63951866	63951866	1	*
NC_000017.11	63951891	63951891	1	*
NC_000017.11	63957395	63957395	1	*
NC_000017.11	63957427	63957427	1	*
NC_000017.11	63957460	63957460	1	*
NC_000017.11	63957462	63957462	1	*
NC_000017.11	63957473	63957473	1	*
NC_000017.11	63957473	63957473	1	*
NC_000017.11	63957514	63957514	1	*
NC_000017.11	63957515	63957515	1	*
NC_000017.11	63957515	63957515	1	*
NC_000017.11	63959269	63959269	1	*
NC_000017.11	63959270	63959270	1	*
NC_000017.11	63959270	63959270	1	*
NC_000017.11	63959270	63959270	1	*
NC_000017.11	63959275	63959275	1	*
NC_000017.11	63959278	63959278	1	*
NC_000017.11	63959359	63959359	1	*
NC_000017.11	63959379	63959379	1	*
NC_000017.11	63961238	63961238	1	*
NC_000017.11	63961263	63961263	1	*
NC_000017.11	63961397	63961397	1	*
NC_000017.11	63964587	63964587	1	*
NC_000017.11	63964587	63964587	1	*
NC_000017.11	63964589	63964589	1	*
NC_000017.11	63964600	63964600	1	*
NC_000017.11	63964671	63964671	1	*
NC_000017.11	63966200	63966200	1	*
NC_000017.11	63966219	63966219	1	*
NC_000017.11	63966221	63966221	1	*
NC_000017.11	63966545	63966545	1	*
NC_000017.11	63968088	63968088	1	*
NC_000017.11	63968141	63968141	1	*
NC_000017.11	63968251	63968251	1	*
NC_000017.11	63968310	63968310	1	*
NC_000017.11	63971161	63971161	1	*
NC_000017.11	63971200	63971200	1	*
NC_000017.11	63971201	63971201	1	*
NC_000017.11	63971725	63971725	1	*
NC_000017.11	63971749	63971749	1	*
NC_000017.11	63972197	63972197	1	*
NC_000017.11	64492970	64492970	1	*
NC_000017.11	65153446	65153446	1	*
NC_000017.11	65160868	65160868	1	*
NC_000017.11	65197160	65197160	1	*
NC_000017.11	65533986	65533986	1	*
NC_000017.11	65534013	65534013	1	*
NC_000017.11	65534039	65534039	1	*
NC_000017.11	65535672	65535672	1	*
NC_000017.11	65535705	65535705	1	*
NC_000017.11	65536324	65536324	1	*
NC_000017.11	65536345	65536345	1	*
NC_000017.11	65536369	65536369	1	*
NC_000017.11	65536375	65536375	1	*
NC_000017.11	65536472	65536472	1	*
NC_000017.11	65536473	65536473	1	*
NC_000017.11	65536495	65536495	1	*
NC_000017.11	65536529	65536529	1	*
NC_000017.11	65536549	65536549	1	*
NC_000017.11	65537331	65537331	1	*
NC_000017.11	65537386	65537386	1	*
NC_000017.11	65537394	65537394	1	*
NC_000017.11	65537427	65537427	1	*
NC_000017.11	65537558	65537558	1	*
NC_000017.11	65537679	65537679	1	*
NC_000017.11	65537730	65537730	1	*
NC_000017.11	65537743	65537743	1	*
NC_000017.11	65538217	65538217	1	*
NC_000017.11	65538226	65538226	1	*
NC_000017.11	65538253	65538253	1	*
NC_000017.11	65541478	65541478	1	*
NC_000017.11	65541514	65541514	1	*
NC_000017.11	65557805	65557805	1	*
NC_000017.11	65557805	65557805	1	*
NC_000017.11	65558059	65558059	1	*
NC_000017.11	65558179	65558179	1	*
NC_000017.11	65558236	65558236	1	*
NC_000017.11	65558288	65558288	1	*
NC_000017.11	65558289	65558289	1	*
NC_000017.11	65558387	65558387	1	*
NC_000017.11	65558388	65558388	1	*
NC_000017.11	65558425	65558425	1	*
NC_000017.11	65558436	65558436	1	*
NC_000017.11	65558491	65558491	1	*
NC_000017.11	65902211	65902211	1	*
NC_000017.11	66132738	66132738	1	*
NC_000017.11	67340940	67340940	1	*
NC_000017.11	67344611	67344611	1	*
NC_000017.11	67344656	67344656	1	*
NC_000017.11	67344782	67344782	1	*
NC_000017.11	67347225	67347225	1	*
NC_000017.11	67347395	67347395	1	*
NC_000017.11	67348630	67348630	1	*
NC_000017.11	67350267	67350267	1	*
NC_000017.11	67350315	67350315	1	*
NC_000017.11	67891978	67891978	1	*
NC_000017.11	67911848	67911848	1	*
NC_000017.11	67975804	67975804	1	*
NC_000017.11	67975841	67975841	1	*
NC_000017.11	67975933	67975933	1	*
NC_000017.11	68307626	68307626	1	*
NC_000017.11	68343660	68343660	1	*
NC_000017.11	68343723	68343723	1	*
NC_000017.11	68356688	68356688	1	*
NC_000017.11	68395194	68395194	1	*
NC_000017.11	68401417	68401417	1	*
NC_000017.11	68515400	68515400	1	*
NC_000017.11	68515445	68515445	1	*
NC_000017.11	68515523	68515523	1	*
NC_000017.11	68515577	68515577	1	*
NC_000017.11	68522864	68522864	1	*
NC_000017.11	68522867	68522867	1	*
NC_000017.11	68523817	68523817	1	*
NC_000017.11	68524078	68524078	1	*
NC_000017.11	68524078	68524078	1	*
NC_000017.11	68524079	68524079	1	*
NC_000017.11	68524944	68524944	1	*
NC_000017.11	68524959	68524959	1	*
NC_000017.11	68525875	68525875	1	*
NC_000017.11	68525876	68525876	1	*
NC_000017.11	68525886	68525886	1	*
NC_000017.11	68525913	68525913	1	*
NC_000017.11	68527846	68527846	1	*
NC_000017.11	68527869	68527869	1	*
NC_000017.11	68528886	68528886	1	*
NC_000017.11	68528887	68528887	1	*
NC_000017.11	68528906	68528906	1	*
NC_000017.11	68528977	68528977	1	*
NC_000017.11	68529919	68529919	1	*
NC_000017.11	68529968	68529968	1	*
NC_000017.11	68529997	68529997	1	*
NC_000017.11	68530283	68530283	1	*
NC_000017.11	68530307	68530307	1	*
NC_000017.11	68530405	68530405	1	*
NC_000017.11	68537671	68537671	1	*
NC_000017.11	68542796	68542796	1	*
NC_000017.11	68542811	68542811	1	*
NC_000017.11	68543714	68543714	1	*
NC_000017.11	68543720	68543720	1	*
NC_000017.11	68543723	68543723	1	*
NC_000017.11	68554829	68554829	1	*
NC_000017.11	68554832	68554832	1	*
NC_000017.11	68555682	68555682	1	*
NC_000017.11	68555742	68555742	1	*
NC_000017.11	69251778	69251778	1	*
NC_000017.11	70132278	70132278	1	*
NC_000017.11	70132342	70132342	1	*
NC_000017.11	70132482	70132482	1	*
NC_000017.11	70132491	70132491	1	*
NC_000017.11	70132496	70132496	1	*
NC_000017.11	70132613	70132613	1	*
NC_000017.11	70175238	70175238	1	*
NC_000017.11	70175239	70175239	1	*
NC_000017.11	70175251	70175251	1	*
NC_000017.11	70175263	70175263	1	*
NC_000017.11	70175263	70175263	1	*
NC_000017.11	70175263	70175263	1	*
NC_000017.11	70175271	70175271	1	*
NC_000017.11	70175271	70175271	1	*
NC_000017.11	70175272	70175272	1	*
NC_000017.11	70175283	70175283	1	*
NC_000017.11	70175284	70175284	1	*
NC_000017.11	70175308	70175308	1	*
NC_000017.11	70175446	70175446	1	*
NC_000017.11	70175469	70175469	1	*
NC_000017.11	70175470	70175470	1	*
NC_000017.11	70175470	70175470	1	*
NC_000017.11	70175473	70175473	1	*
NC_000017.11	70175475	70175475	1	*
NC_000017.11	70175553	70175553	1	*
NC_000017.11	70175596	70175596	1	*
NC_000017.11	70175613	70175613	1	*
NC_000017.11	70175675	70175675	1	*
NC_000017.11	70175683	70175683	1	*
NC_000017.11	70175691	70175691	1	*
NC_000017.11	70175692	70175692	1	*
NC_000017.11	70175721	70175721	1	*
NC_000017.11	70175754	70175754	1	*
NC_000017.11	70175818	70175818	1	*
NC_000017.11	70175938	70175938	1	*
NC_000017.11	70175938	70175938	1	*
NC_000017.11	70175941	70175941	1	*
NC_000017.11	70175941	70175941	1	*
NC_000017.11	70175943	70175943	1	*
NC_000017.11	70175952	70175952	1	*
NC_000017.11	70175952	70175952	1	*
NC_000017.11	70175958	70175958	1	*
NC_000017.11	70175965	70175965	1	*
NC_000017.11	70175973	70175973	1	*
NC_000017.11	70175974	70175974	1	*
NC_000017.11	70176083	70176083	1	*
NC_000017.11	70176216	70176216	1	*
NC_000017.11	72121609	72121609	1	*
NC_000017.11	72121618	72121618	1	*
NC_000017.11	72121643	72121643	1	*
NC_000017.11	72121704	72121704	1	*
NC_000017.11	72121717	72121717	1	*
NC_000017.11	72121728	72121728	1	*
NC_000017.11	72121736	72121736	1	*
NC_000017.11	72121740	72121740	1	*
NC_000017.11	72122717	72122717	1	*
NC_000017.11	72122717	72122717	1	*
NC_000017.11	72122729	72122729	1	*
NC_000017.11	72122742	72122742	1	*
NC_000017.11	72122749	72122749	1	*
NC_000017.11	72122759	72122759	1	*
NC_000017.11	72122760	72122760	1	*
NC_000017.11	72122778	72122778	1	*
NC_000017.11	72122780	72122780	1	*
NC_000017.11	72122795	72122795	1	*
NC_000017.11	72122795	72122795	1	*
NC_000017.11	72122795	72122795	1	*
NC_000017.11	72122796	72122796	1	*
NC_000017.11	72122802	72122802	1	*
NC_000017.11	72122804	72122804	1	*
NC_000017.11	72122804	72122804	1	*
NC_000017.11	72122814	72122814	1	*
NC_000017.11	72122870	72122870	1	*
NC_000017.11	72122970	72122970	1	*
NC_000017.11	72122973	72122973	1	*
NC_000017.11	72122974	72122974	1	*
NC_000017.11	72123541	72123541	1	*
NC_000017.11	72123617	72123617	1	*
NC_000017.11	72123814	72123814	1	*
NC_000017.11	72123875	72123875	1	*
NC_000017.11	72123926	72123926	1	*
NC_000017.11	72124034	72124034	1	*
NC_000017.11	72124037	72124037	1	*
NC_000017.11	72124091	72124091	1	*
NC_000017.11	72124177	72124177	1	*
NC_000017.11	72124177	72124177	1	*
NC_000017.11	72124229	72124229	1	*
NC_000017.11	72124355	72124355	1	*
NC_000017.11	73193217	73193217	1	*
NC_000017.11	73196606	73196606	1	*
NC_000017.11	73199885	73199885	1	*
NC_000017.11	73199957	73199957	1	*
NC_000017.11	73200026	73200026	1	*
NC_000017.11	73201255	73201255	1	*
NC_000017.11	73201544	73201544	1	*
NC_000017.11	73206774	73206774	1	*
NC_000017.11	74281832	74281832	1	*
NC_000017.11	74281838	74281838	1	*
NC_000017.11	74281944	74281944	1	*
NC_000017.11	74281971	74281971	1	*
NC_000017.11	74286974	74286974	1	*
NC_000017.11	74287043	74287043	1	*
NC_000017.11	74287052	74287052	1	*
NC_000017.11	74287064	74287064	1	*
NC_000017.11	74289672	74289672	1	*
NC_000017.11	74289672	74289672	1	*
NC_000017.11	74289688	74289688	1	*
NC_000017.11	74289737	74289737	1	*
NC_000017.11	74291110	74291110	1	*
NC_000017.11	74291127	74291127	1	*
NC_000017.11	74299725	74299725	1	*
NC_000017.11	74299732	74299732	1	*
NC_000017.11	74299733	74299733	1	*
NC_000017.11	74299780	74299780	1	*
NC_000017.11	74299816	74299816	1	*
NC_000017.11	74299855	74299855	1	*
NC_000017.11	74301054	74301054	1	*
NC_000017.11	74301056	74301056	1	*
NC_000017.11	74301057	74301057	1	*
NC_000017.11	74301064	74301064	1	*
NC_000017.11	74301109	74301109	1	*
NC_000017.11	74305363	74305363	1	*
NC_000017.11	74305404	74305404	1	*
NC_000017.11	74309285	74309285	1	*
NC_000017.11	74309286	74309286	1	*
NC_000017.11	74309345	74309345	1	*
NC_000017.11	74309367	74309367	1	*
NC_000017.11	74310083	74310083	1	*
NC_000017.11	74310089	74310089	1	*
NC_000017.11	74310164	74310164	1	*
NC_000017.11	74310164	74310164	1	*
NC_000017.11	74312024	74312024	1	*
NC_000017.11	74314193	74314193	1	*
NC_000017.11	74346388	74346388	1	*
NC_000017.11	74863166	74863166	1	*
NC_000017.11	74863914	74863914	1	*
NC_000017.11	74864234	74864234	1	*
NC_000017.11	74864898	74864898	1	*
NC_000017.11	74866507	74866507	1	*
NC_000017.11	74866962	74866962	1	*
NC_000017.11	74872944	74872944	1	*
NC_000017.11	74919463	74919463	1	*
NC_000017.11	74919776	74919776	1	*
NC_000017.11	74920035	74920035	1	*
NC_000017.11	74920094	74920094	1	*
NC_000017.11	74920325	74920325	1	*
NC_000017.11	74920341	74920341	1	*
NC_000017.11	74920561	74920561	1	*
NC_000017.11	74920645	74920645	1	*
NC_000017.11	74922905	74922905	1	*
NC_000017.11	74922931	74922931	1	*
NC_000017.11	74922961	74922961	1	*
NC_000017.11	74958422	74958422	1	*
NC_000017.11	74962285	74962285	1	*
NC_000017.11	75213120	75213120	1	*
NC_000017.11	75273504	75273504	1	*
NC_000017.11	75273545	75273545	1	*
NC_000017.11	75273640	75273640	1	*
